Tournament,Stage,Match Type,Match Name,Map,Team,order,pistol_win_rate_last5,fullbuy_win_rate_last5,eco_win_rate_last5
Valorant Masters Toronto 2025,Playoffs,Lower Round 1,Rex Regum Qeon vs FNATIC,Ascent,Rex Regum Qeon,734,0.3,0.5255835667600374,0.29000000000000004
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Split,Gen.G,735,0.7,0.5947008547008548,0.7333333333333333
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Split,Wolves Esports,735,0.6,0.6835897435897434,0.3833333333333333
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Sunset,Gen.G,736,0.6,0.6177777777777778,0.6333333333333333
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Wolves Esports vs Gen.G,Sunset,Wolves Esports,736,0.6,0.6788278388278388,0.3666666666666666
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Split,Sentinels,737,0.5,0.6700799200799201,0.3333333333333333
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Split,Paper Rex,737,0.4,0.6241025641025642,0.26666666666666655
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Sunset,Paper Rex,738,0.6,0.656959706959707,0.4666666666666666
Valorant Masters Toronto 2025,Playoffs,Upper Semifinals,Sentinels vs Paper Rex,Sunset,Sentinels,738,0.5,0.5986513486513487,0.3333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Lotus,Gen.G,739,0.5,0.5368253968253968,0.5666666666666667
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Lotus,G2 Esports,739,0.6,0.6274358974358974,0.5666666666666667
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Haven,Gen.G,740,0.4,0.5234920634920635,0.4333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Haven,G2 Esports,740,0.5,0.647948717948718,0.4333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Icebox,Gen.G,741,0.5,0.52007326007326,0.5666666666666667
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Gen.G vs G2 Esports,Icebox,G2 Esports,741,0.3,0.6723076923076923,0.2333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Sunset,Sentinels,742,0.5,0.5255744255744256,0.3333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Sunset,FNATIC,742,0.6,0.5780663780663781,0.45
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Ascent,FNATIC,743,0.5,0.5174603174603175,0.4
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Ascent,Sentinels,743,0.5,0.49340659340659343,0.4
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Icebox,FNATIC,744,0.5,0.6055555555555555,0.4
Valorant Masters Toronto 2025,Playoffs,Lower Round 2,Sentinels vs FNATIC,Icebox,Sentinels,744,0.4,0.4131868131868132,0.33333333333333337
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Lotus,Paper Rex,745,0.6,0.6253357753357753,0.4666666666666666
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Lotus,Wolves Esports,745,0.7,0.6839560439560439,0.4666666666666666
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Ascent,Wolves Esports,746,0.6,0.643956043956044,0.39999999999999997
Valorant Masters Toronto 2025,Playoffs,Upper Final,Paper Rex vs Wolves Esports,Ascent,Paper Rex,746,0.6,0.6142246642246643,0.4666666666666665
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,Lotus,G2 Esports,747,0.3,0.7266666666666667,0.2333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,Lotus,FNATIC,747,0.5,0.5455555555555556,0.4333333333333334
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,Split,FNATIC,748,0.6,0.5657575757575757,0.5666666666666667
Valorant Masters Toronto 2025,Playoffs,Lower Round 3,G2 Esports vs FNATIC,Split,G2 Esports,748,0.2,0.68,0.13333333333333333
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Split,Wolves Esports,749,0.5,0.6285714285714286,0.33333333333333326
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Split,FNATIC,749,0.5,0.5115909090909091,0.55
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Icebox,Wolves Esports,750,0.5,0.5362637362637362,0.35
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Icebox,FNATIC,750,0.6,0.5782575757575757,0.6166666666666667
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Lotus,FNATIC,751,0.5,0.6282575757575757,0.55
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Lotus,Wolves Esports,751,0.5,0.4648351648351648,0.3499999999999999
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Ascent,Wolves Esports,752,0.4,0.4793148028442147,0.24999999999999992
Valorant Masters Toronto 2025,Playoffs,Lower Final,Wolves Esports vs FNATIC,Ascent,FNATIC,752,0.6,0.6015909090909091,0.5833333333333333
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Sunset,FNATIC,753,0.5,0.6379545454545454,0.45
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Sunset,Paper Rex,753,0.7,0.5975579975579975,0.5333333333333332
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Icebox,Paper Rex,754,0.5,0.6735760971055089,0.3999999999999999
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Icebox,FNATIC,754,0.7,0.6023776223776224,0.6
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Pearl,Paper Rex,755,0.4,0.639809863339275,0.26666666666666655
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Pearl,FNATIC,755,0.7,0.5890442890442891,0.6
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Lotus,Paper Rex,756,0.3,0.6620320855614973,0.1999999999999999
Valorant Masters Toronto 2025,Playoffs,Grand Final,Paper Rex vs FNATIC,Lotus,FNATIC,756,0.8,0.5057109557109557,0.6666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 1,Cloud9 vs FURIA,Haven,Cloud9,757,0.4,0.5055555555555555,0.36666666666666664
VCT 2025: Americas Stage 2,Group Stage,Week 1,Cloud9 vs FURIA,Haven,FURIA,757,0.2,0.4523809523809524,0.13333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 1,Cloud9 vs FURIA,Bind,Cloud9,758,0.5,0.5330065359477124,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 1,Cloud9 vs FURIA,Bind,FURIA,758,0.2,0.38095238095238093,0.11666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 1,LEVIATÁN vs LOUD,Bind,LOUD,759,0.6,0.4822222222222222,0.4666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 1,LEVIATÁN vs LOUD,Bind,LEVIATÁN,759,0.4,0.506078431372549,0.3833333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 1,LEVIATÁN vs LOUD,Ascent,LEVIATÁN,760,0.4,0.5127450980392156,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 1,LEVIATÁN vs LOUD,Ascent,LOUD,760,0.5,0.45999999999999996,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 1,LEVIATÁN vs LOUD,Icebox,LOUD,761,0.6,0.5076190476190476,0.5833333333333334
VCT 2025: Americas Stage 2,Group Stage,Week 1,LEVIATÁN vs LOUD,Icebox,LEVIATÁN,761,0.4,0.49000000000000005,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 1,Evil Geniuses vs 2Game Esports,Sunset,Evil Geniuses,762,0.5,0.5446308077887025,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 1,Evil Geniuses vs 2Game Esports,Sunset,2Game Esports,762,0.5,0.3283333333333333,0.4666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 1,Evil Geniuses vs 2Game Esports,Lotus,2Game Esports,763,0.5,0.3902380952380953,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 1,Evil Geniuses vs 2Game Esports,Lotus,Evil Geniuses,763,0.6,0.44331501831501835,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 1,Evil Geniuses vs 2Game Esports,Ascent,2Game Esports,764,0.4,0.41452380952380957,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 1,Evil Geniuses vs 2Game Esports,Ascent,Evil Geniuses,764,0.7,0.39474358974358975,0.6
VCT 2025: Americas Stage 2,Group Stage,Week 1,MIBR vs KRÜ Esports,Corrode,KRÜ Esports,765,0.5,0.4261904761904762,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 1,MIBR vs KRÜ Esports,Corrode,MIBR,765,0.0,0.4321789321789321,0.0
VCT 2025: Americas Stage 2,Group Stage,Week 1,MIBR vs KRÜ Esports,Ascent,KRÜ Esports,766,0.4,0.41761904761904767,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 1,MIBR vs KRÜ Esports,Ascent,MIBR,766,0.2,0.4321789321789321,0.2
VCT 2025: Americas Stage 2,Group Stage,Week 1,MIBR vs KRÜ Esports,Haven,KRÜ Esports,767,0.6,0.512063492063492,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 1,MIBR vs KRÜ Esports,Haven,MIBR,767,0.2,0.38646464646464646,0.2
VCT 2025: Americas Stage 2,Group Stage,Week 1,100 Thieves vs NRG,Bind,Mega Minors,768,0.7,0.4023809523809524,0.6666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 1,100 Thieves vs NRG,Bind,100 Thieves,768,0.7,0.5456410256410257,0.6
VCT 2025: Americas Stage 2,Group Stage,Week 1,100 Thieves vs NRG,Sunset,100 Thieves,769,0.6,0.5542124542124542,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 1,100 Thieves vs NRG,Sunset,Mega Minors,769,0.6,0.4957142857142857,0.5333333333333332
VCT 2025: Americas Stage 2,Group Stage,Week 1,Sentinels vs G2 Esports,Corrode,Sentinels,770,0.4,0.3393406593406594,0.33333333333333337
VCT 2025: Americas Stage 2,Group Stage,Week 1,Sentinels vs G2 Esports,Corrode,G2 Esports,770,0.3,0.5960839160839161,0.26666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 1,Sentinels vs G2 Esports,Ascent,G2 Esports,771,0.3,0.5331468531468532,0.25
VCT 2025: Americas Stage 2,Group Stage,Week 1,Sentinels vs G2 Esports,Ascent,Sentinels,771,0.5,0.4607692307692307,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 1,Sentinels vs G2 Esports,Lotus,G2 Esports,772,0.5,0.5527272727272726,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 1,Sentinels vs G2 Esports,Lotus,Sentinels,772,0.4,0.4638461538461539,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 2,2Game Esports vs G2 Esports,Ascent,2Game Esports,773,0.4,0.44406926406926406,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 2,2Game Esports vs G2 Esports,Ascent,G2 Esports,773,0.7,0.4727272727272728,0.65
VCT 2025: Americas Stage 2,Group Stage,Week 2,2Game Esports vs G2 Esports,Haven,2Game Esports,774,0.4,0.47740259740259744,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 2,2Game Esports vs G2 Esports,Haven,G2 Esports,774,0.8,0.45939393939393935,0.75
VCT 2025: Americas Stage 2,Group Stage,Week 2,FURIA vs Sentinels,Sunset,Sentinels,775,0.2,0.5237651821862348,0.13333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 2,FURIA vs Sentinels,Sunset,FURIA,775,0.2,0.41428571428571426,0.11666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 2,FURIA vs Sentinels,Icebox,Sentinels,776,0.3,0.6468421052631579,0.2
VCT 2025: Americas Stage 2,Group Stage,Week 2,FURIA vs Sentinels,Icebox,FURIA,776,0.3,0.32857142857142857,0.21666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 2,100 Thieves vs KRÜ Esports,Corrode,KRÜ Esports,777,0.7,0.5710378510378511,0.6666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 2,100 Thieves vs KRÜ Esports,Corrode,100 Thieves,777,0.6,0.5892773892773893,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 2,100 Thieves vs KRÜ Esports,Bind,KRÜ Esports,778,0.6,0.5543711843711844,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 2,100 Thieves vs KRÜ Esports,Bind,100 Thieves,778,0.6,0.655944055944056,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 2,NRG vs LOUD,Haven,Mega Minors,779,0.5,0.46238095238095234,0.39999999999999997
VCT 2025: Americas Stage 2,Group Stage,Week 2,NRG vs LOUD,Haven,LOUD,779,0.5,0.52453081232493,0.5666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 2,NRG vs LOUD,Corrode,Mega Minors,780,0.4,0.5093506493506494,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 2,NRG vs LOUD,Corrode,LOUD,780,0.4,0.47036414565826334,0.4333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 2,Cloud9 vs Evil Geniuses,Lotus,Cloud9,781,0.6,0.5830065359477123,0.5666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 2,Cloud9 vs Evil Geniuses,Lotus,Evil Geniuses,781,0.5,0.4050000000000001,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 2,Cloud9 vs Evil Geniuses,Haven,Evil Geniuses,782,0.5,0.4121428571428572,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 2,Cloud9 vs Evil Geniuses,Haven,Cloud9,782,0.6,0.6355706385118148,0.55
VCT 2025: Americas Stage 2,Group Stage,Week 2,MIBR vs LEVIATÁN,Lotus,LEVIATÁN,783,0.4,0.49192307692307696,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 2,MIBR vs LEVIATÁN,Lotus,MIBR,783,0.2,0.4107070707070707,0.2
VCT 2025: Americas Stage 2,Group Stage,Week 2,MIBR vs LEVIATÁN,Sunset,MIBR,784,0.3,0.4107070707070707,0.26666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 2,MIBR vs LEVIATÁN,Sunset,LEVIATÁN,784,0.5,0.5121611721611721,0.4666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 3,2Game Esports vs FURIA,Corrode,2Game Esports,785,0.4,0.4974025974025974,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,2Game Esports vs FURIA,Corrode,FURIA,785,0.3,0.1619047619047619,0.21666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 3,2Game Esports vs FURIA,Sunset,FURIA,786,0.2,0.19523809523809524,0.2
VCT 2025: Americas Stage 2,Group Stage,Week 3,2Game Esports vs FURIA,Sunset,2Game Esports,786,0.5,0.4488311688311688,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,2Game Esports vs FURIA,Ascent,2Game Esports,787,0.6,0.5163636363636364,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,2Game Esports vs FURIA,Ascent,FURIA,787,0.2,0.21666666666666665,0.21666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 3,LEVIATÁN vs NRG,Lotus,Mega Minors,788,0.4,0.5648128342245989,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LEVIATÁN vs NRG,Lotus,LEVIATÁN,788,0.7,0.5721611721611721,0.6666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LEVIATÁN vs NRG,Haven,Mega Minors,789,0.4,0.6076699770817419,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LEVIATÁN vs NRG,Haven,LEVIATÁN,789,0.6,0.5448884448884449,0.5166666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LEVIATÁN vs NRG,Icebox,Mega Minors,790,0.4,0.5976699770817417,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LEVIATÁN vs NRG,Icebox,LEVIATÁN,790,0.7,0.5493328893328894,0.5833333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,Sentinels vs Cloud9,Lotus,Cloud9,791,0.5,0.6716817496229261,0.41666666666666663
VCT 2025: Americas Stage 2,Group Stage,Week 3,Sentinels vs Cloud9,Lotus,Sentinels,791,0.4,0.766842105263158,0.33333333333333337
VCT 2025: Americas Stage 2,Group Stage,Week 3,Sentinels vs Cloud9,Haven,Cloud9,792,0.5,0.6442307692307692,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 3,Sentinels vs Cloud9,Haven,Sentinels,792,0.4,0.7835087719298246,0.3666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 3,MIBR vs 100 Thieves,Icebox,100 Thieves,793,0.5,0.7207792207792207,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,MIBR vs 100 Thieves,Icebox,MIBR,793,0.3,0.37896103896103894,0.26666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,MIBR vs 100 Thieves,Bind,100 Thieves,794,0.4,0.7083250083250083,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,MIBR vs 100 Thieves,Bind,MIBR,794,0.3,0.4174225774225774,0.2
VCT 2025: Americas Stage 2,Group Stage,Week 3,G2 Esports vs Evil Geniuses,Corrode,Evil Geniuses,795,0.6,0.3669047619047619,0.4833333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,G2 Esports vs Evil Geniuses,Corrode,G2 Esports,795,0.8,0.5503030303030304,0.75
VCT 2025: Americas Stage 2,Group Stage,Week 3,G2 Esports vs Evil Geniuses,Haven,Evil Geniuses,796,0.6,0.45619047619047615,0.5
VCT 2025: Americas Stage 2,Group Stage,Week 3,G2 Esports vs Evil Geniuses,Haven,G2 Esports,796,0.8,0.5660606060606062,0.7666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 3,G2 Esports vs Evil Geniuses,Ascent,Evil Geniuses,797,0.6,0.4161904761904762,0.5
VCT 2025: Americas Stage 2,Group Stage,Week 3,G2 Esports vs Evil Geniuses,Ascent,G2 Esports,797,0.6,0.6221212121212122,0.6166666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 3,LOUD vs KRÜ Esports,Haven,KRÜ Esports,798,0.6,0.4900854700854701,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,LOUD vs KRÜ Esports,Haven,LOUD,798,0.5,0.4570308123249299,0.5666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 3,LOUD vs KRÜ Esports,Bind,LOUD,799,0.5,0.4570308123249299,0.5166666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LOUD vs KRÜ Esports,Bind,KRÜ Esports,799,0.8,0.4931623931623932,0.7333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 3,LOUD vs KRÜ Esports,Ascent,LOUD,800,0.5,0.45043740573152335,0.5166666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 3,LOUD vs KRÜ Esports,Ascent,KRÜ Esports,800,0.6,0.4042735042735043,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 4,Cloud9 vs 2Game Esports,Bind,Cloud9,801,0.4,0.619988344988345,0.35
VCT 2025: Americas Stage 2,Group Stage,Week 4,Cloud9 vs 2Game Esports,Bind,2Game Esports,801,0.6,0.636818181818182,0.5333333333333332
VCT 2025: Americas Stage 2,Group Stage,Week 4,Cloud9 vs 2Game Esports,Lotus,Cloud9,802,0.4,0.6477661227661227,0.35
VCT 2025: Americas Stage 2,Group Stage,Week 4,Cloud9 vs 2Game Esports,Lotus,2Game Esports,802,0.5,0.5768181818181819,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,MIBR vs NRG,Lotus,Mega Minors,803,0.4,0.6452890247007894,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,MIBR vs NRG,Lotus,MIBR,803,0.4,0.5149225774225774,0.26666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,MIBR vs NRG,Bind,MIBR,804,0.5,0.4946017218076041,0.36666666666666664
VCT 2025: Americas Stage 2,Group Stage,Week 4,MIBR vs NRG,Bind,Mega Minors,804,0.4,0.6016526610644258,0.2666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,Sentinels vs Evil Geniuses,Lotus,Sentinels,805,0.6,0.8307814992025518,0.5
VCT 2025: Americas Stage 2,Group Stage,Week 4,Sentinels vs Evil Geniuses,Lotus,Evil Geniuses,805,0.6,0.3578571428571429,0.5
VCT 2025: Americas Stage 2,Group Stage,Week 4,Sentinels vs Evil Geniuses,Corrode,Sentinels,806,0.7,0.8367965367965369,0.5666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 4,Sentinels vs Evil Geniuses,Corrode,Evil Geniuses,806,0.6,0.37344155844155846,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,LEVIATÁN vs KRÜ Esports,Bind,KRÜ Esports,807,0.6,0.4392385392385393,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 4,LEVIATÁN vs KRÜ Esports,Bind,LEVIATÁN,807,0.6,0.5724098124098125,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 4,LEVIATÁN vs KRÜ Esports,Haven,LEVIATÁN,808,0.6,0.5105050505050506,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 4,LEVIATÁN vs KRÜ Esports,Haven,KRÜ Esports,808,0.6,0.5430846930846931,0.5333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 4,LEVIATÁN vs KRÜ Esports,Ascent,LEVIATÁN,809,0.6,0.4735819735819736,0.45
VCT 2025: Americas Stage 2,Group Stage,Week 4,LEVIATÁN vs KRÜ Esports,Ascent,KRÜ Esports,809,0.5,0.6161616161616161,0.4666666666666667
VCT 2025: Americas Stage 2,Group Stage,Week 4,FURIA vs G2 Esports,Corrode,FURIA,810,0.2,0.2333333333333333,0.21666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 4,FURIA vs G2 Esports,Corrode,G2 Esports,810,0.6,0.711010101010101,0.6166666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,FURIA vs G2 Esports,Ascent,FURIA,811,0.1,0.2733333333333333,0.11666666666666665
VCT 2025: Americas Stage 2,Group Stage,Week 4,FURIA vs G2 Esports,Ascent,G2 Esports,811,0.7,0.7687878787878788,0.7166666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,LOUD vs 100 Thieves,Sunset,LOUD,812,0.5,0.40991452991452987,0.4666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 4,LOUD vs 100 Thieves,Sunset,100 Thieves,812,0.4,0.6908646908646908,0.24999999999999994
VCT 2025: Americas Stage 2,Group Stage,Week 4,LOUD vs 100 Thieves,Bind,100 Thieves,813,0.3,0.5938949938949939,0.1833333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 4,LOUD vs 100 Thieves,Bind,LOUD,813,0.6,0.5321367521367522,0.6
VCT 2025: Americas Stage 2,Group Stage,Week 4,LOUD vs 100 Thieves,Lotus,LOUD,814,0.4,0.543045843045843,0.4
VCT 2025: Americas Stage 2,Group Stage,Week 4,LOUD vs 100 Thieves,Lotus,100 Thieves,814,0.4,0.5557997557997558,0.3166666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 5,KRÜ Esports vs NRG,Sunset,Mega Minors,815,0.5,0.5604761904761906,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 5,KRÜ Esports vs NRG,Sunset,KRÜ Esports,815,0.3,0.5502275502275502,0.26666666666666666
VCT 2025: Americas Stage 2,Group Stage,Week 5,KRÜ Esports vs NRG,Lotus,KRÜ Esports,816,0.4,0.6113386613386613,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 5,KRÜ Esports vs NRG,Lotus,Mega Minors,816,0.5,0.4461904761904762,0.3333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 5,KRÜ Esports vs NRG,Haven,KRÜ Esports,817,0.2,0.574975024975025,0.13333333333333333
VCT 2025: Americas Stage 2,Group Stage,Week 5,KRÜ Esports vs NRG,Haven,Mega Minors,817,0.6,0.5128571428571428,0.4666666666666666
